799,107
810,108
834,80
823,101
834,111
877,78
858,82
876,104
856,108
890,76
903,80
892,102
901,107
912,108
945,78
926,82
944,104
924,108
963,76
977,76
969,106
957,107
992,76
1005,80
994,102
1003,107
1014,108
1047,78
1028,82
1046,104
1026,108
1065,76
1079,76
1071,106
1059,107
1115,78
1096,82
1114,104
1094,108
1133,76
1147,76
1139,106
1127,107
1183,78
1164,82
1182,104
1162,108
1208,80
1197,101
1208,111
1235,76
1249,76
1241,106
1229,107
1269,76
1283,76
1275,106
1263,107
1319,78
1300,82
1318,104
1298,108
1344,80
1333,101
1344,111
1387,78
1368,82
1386,104
1366,108
1405,76
1419,76
1411,106
1399,107
1455,78
1436,82
1454,104
1434,108
1468,76
1481,80
1470,102
1479,107
1490,108
1523,78
1504,82
1522,104
1502,108
1557,78
1538,82
1556,104
1536,108
1582,80
1571,101
1582,111
1609,76
1623,76
1615,106
1603,107
1650,80
1639,101
1650,111
1693,78
1674,82
1692,104
1672,108
1727,78
1708,82
1726,104
1706,108
1740,76
1753,80
1742,102
1751,107
1762,108
1786,80
1775,101
1786,111
1808,76
1821,80
1810,102
1819,107
1830,108
1854,80
1843,101
1854,111
1881,76
1895,76
1887,106
1875,107
18,142
7,163
18,173
40,138
53,142
42,164
51,169
62,170
95,140
76,144
94,166
74,170
120,142
109,163
120,173
163,140
144,144
162,166
142,170
181,138
195,138
187,168
175,169
231,140
212,144
230,166
210,170
244,138
257,142
246,164
255,169
266,170
278,138
291,142
280,164
289,169
300,170
312,138
325,142
314,164
323,169
334,170
358,142
347,163
358,173
385,138
399,138
391,168
379,169
426,142
415,163
426,173
448,138
461,142
450,164
459,169
470,170
487,138
501,138
493,168
481,169
528,142
517,163
528,173
562,142
551,163
562,173
584,138
597,142
586,164
595,169
606,170
639,140
620,144
638,166
618,170
664,142
653,163
664,173
707,140
688,144
706,166
686,170
725,138
739,138
731,168
719,169
759,138
773,138
765,168
753,169
793,138
807,138
799,168
787,169
834,142
823,163
834,173
877,140
858,144
876,166
856,170
895,138
909,138
901,168
889,169
936,142
925,163
936,173
958,138
971,142
960,164
969,169
980,170
997,138
1011,138
1003,168
991,169
1038,142
1027,163
1038,173
1081,140
1062,144
1080,166
1060,170
1115,140
1096,144
1114,166
1094,170
1128,138
1141,142
1130,164
1139,169
1150,170
1174,142
1163,163
1174,173
1196,138
1209,142
1198,164
1207,169
1218,170
1235,138
1249,138
1241,168
1229,169
1269,138
1283,138
1275,168
1263,169
1298,138
1311,142
1300,164
1309,169
1320,170
1337,138
1351,138
1343,168
1331,169
1387,140
1368,144
1386,166
1366,170
1405,138
1419,138
1411,168
1399,169
1455,140
1436,144
1454,166
1434,170
1473,138
1487,138
1479,168
1467,169
1523,140
1504,144
1522,166
1502,170
1548,142
1537,163
1548,173
1591,140
1572,144
1590,166
1570,170
1616,142
1605,163
1616,173
1638,138
1651,142
1640,164
1649,169
1660,170
1677,138
1691,138
1683,168
1671,169
1706,138
1719,142
1708,164
1717,169
1728,170
1740,138
1753,142
1742,164
1751,169
1762,170
1779,138
1793,138
1785,168
1773,169
1808,138
1821,142
1810,164
1819,169
1830,170
1863,140
1844,144
1862,166
1842,170
1876,138
1889,142
1878,164
1887,169
1898,170
11,200
25,200
17,230
5,231
40,200
53,204
42,226
51,231
62,232
95,202
76,206
94,228
74,232
113,200
127,200
119,230
107,231
163,202
144,206
162,228
142,232
181,200
195,200
187,230
175,231
210,200
223,204
212,226
221,231
232,232
256,204
245,225
256,235
299,202
280,206
298,228
278,232
324,204
313,225
324,235
367,202
348,206
366,228
346,232
380,200
393,204
382,226
391,231
402,232
419,200
433,200
425,230
413,231
469,202
450,206
468,228
448,232
503,202
484,206
502,228
482,232
521,200
535,200
527,230
515,231
571,202
552,206
570,228
550,232
589,200
603,200
595,230
583,231
639,202
620,206
638,228
618,232
664,204
653,225
664,235
691,200
705,200
697,230
685,231
732,204
721,225
732,235
754,200
767,204
756,226
765,231
776,232
800,204
789,225
800,235
827,200
841,200
833,230
821,231
877,202
858,206
876,228
856,232
902,204
891,225
902,235
945,202
926,206
944,228
924,232
970,204
959,225
970,235
1013,202
994,206
1012,228
992,232
1031,200
1045,200
1037,230
1025,231
1065,200
1079,200
1071,230
1059,231
1106,204
1095,225
1106,235
1133,200
1147,200
1139,230
1127,231
1183,202
1164,206
1182,228
1162,232
1217,202
1198,206
1216,228
1196,232
1230,200
1243,204
1232,226
1241,231
1252,232
1276,204
1265,225
1276,235
1319,202
1300,206
1318,228
1298,232
1332,200
1345,204
1334,226
1343,231
1354,232
1371,200
1385,200
1377,230
1365,231
1405,200
1419,200
1411,230
1399,231
1439,200
1453,200
1445,230
1433,231
1468,200
1481,204
1470,226
1479,231
1490,232
1514,204
1503,225
1514,235
1541,200
1555,200
1547,230
1535,231
1570,200
1583,204
1572,226
1581,231
1592,232
1604,200
1617,204
1606,226
1615,231
1626,232
1659,202
1640,206
1658,228
1638,232
1672,200
1685,204
1674,226
1683,231
1694,232
1727,202
1708,206
1726,228
1706,232
1740,200
1753,204
1742,226
1751,231
1762,232
1795,202
1776,206
1794,228
1774,232
1813,200
1827,200
1819,230
1807,231
1847,200
1861,200
1853,230
1841,231
1888,204
1877,225
1888,235
18,266
7,287
18,297
52,266
41,287
52,297
74,262
87,266
76,288
85,293
96,294
108,262
121,266
110,288
119,293
130,294
163,264
144,268
162,290
142,294
181,262
195,262
187,292
175,293
210,262
223,266
212,288
221,293
232,294
244,262
257,266
246,288
255,293
266,294
283,262
297,262
289,292
277,293
312,262
325,266
314,288
323,293
334,294
367,264
348,268
366,290
346,294
401,264
382,268
400,290
380,294
426,266
415,287
426,297
469,264
450,268
468,290
448,294
482,262
495,266
484,288
493,293
504,294
528,266
517,287
528,297
555,262
569,262
561,292
549,293
605,264
586,268
604,290
584,294
618,262
631,266
620,288
629,293
640,294
664,266
653,287
664,297
698,266
687,287
698,297
720,262
733,266
722,288
731,293
742,294
754,262
767,266
756,288
765,293
776,294
793,262
807,262
799,292
787,293
827,262
841,262
833,292
821,293
868,266
857,287
868,297
902,266
891,287
902,297
945,264
926,268
944,290
924,294
979,264
960,268
978,290
958,294
992,262
1005,266
994,288
1003,293
1014,294
1031,262
1045,262
1037,292
1025,293
1060,262
1073,266
1062,288
1071,293
1082,294
1106,266
1095,287
1106,297
1133,262
1147,262
1139,292
1127,293
1167,262
1181,262
1173,292
1161,293
1201,262
1215,262
1207,292
1195,293
1242,266
1231,287
1242,297
1285,264
1266,268
1284,290
1264,294
1310,266
1299,287
1310,297
1344,266
1333,287
1344,297
1378,266
1367,287
1378,297
1400,262
1413,266
1402,288
1411,293
1422,294
1434,262
1447,266
1436,288
1445,293
1456,294
1489,264
1470,268
1488,290
1468,294
1502,262
1515,266
1504,288
1513,293
1524,294
1548,266
1537,287
1548,297
1591,264
1572,268
1590,290
1570,294
1609,262
1623,262
1615,292
1603,293
1643,262
1657,262
1649,292
1637,293
1684,266
1673,287
1684,297
1727,264
1708,268
1726,290
1706,294
1745,262
1759,262
1751,292
1739,293
1774,262
1787,266
1776,288
1785,293
1796,294
1813,262
1827,262
1819,292
1807,293
1854,266
1843,287
1854,297
1888,266
1877,287
1888,297
27,326
8,330
26,352
6,356
40,324
53,328
42,350
51,355
62,356
86,328
75,349
86,359
113,324
127,324
119,354
107,355
154,328
143,349
154,359
181,324
195,324
187,354
175,355
231,326
212,330
230,352
210,356
265,326
246,330
264,352
244,356
278,324
291,328
280,350
289,355
300,356
324,328
313,349
324,359
367,326
348,330
366,352
346,356
385,324
399,324
391,354
379,355
419,324
433,324
425,354
413,355
469,326
450,330
468,352
448,356
482,324
495,328
484,350
493,355
504,356
537,326
518,330
536,352
516,356
550,324
563,328
552,350
561,355
572,356
596,328
585,349
596,359
623,324
637,324
629,354
617,355
652,324
665,328
654,350
663,355
674,356
686,324
699,328
688,350
697,355
708,356
741,326
722,330
740,352
720,356
775,326
756,330
774,352
754,356
788,324
801,328
790,350
799,355
810,356
843,326
824,330
842,352
822,356
856,324
869,328
858,350
867,355
878,356
895,324
909,324
901,354
889,355
924,324
937,328
926,350
935,355
946,356
958,324
971,328
960,350
969,355
980,356
1013,326
994,330
1012,352
992,356
1031,324
1045,324
1037,354
1025,355
1060,324
1073,328
1062,350
1071,355
1082,356
1094,324
1107,328
1096,350
1105,355
1116,356
1149,326
1130,330
1148,352
1128,356
1183,326
1164,330
1182,352
1162,356
1196,324
1209,328
1198,350
1207,355
1218,356
1251,326
1232,330
1250,352
1230,356
1276,328
1265,349
1276,359
1319,326
1300,330
1318,352
1298,356
1337,324
1351,324
1343,354
1331,355
1378,328
1367,349
1378,359
1405,324
1419,324
1411,354
1399,355
1455,326
1436,330
1454,352
1434,356
1480,328
1469,349
1480,359
1523,326
1504,330
1522,352
1502,356
1557,326
1538,330
1556,352
1536,356
1570,324
1583,328
1572,350
1581,355
1592,356
1609,324
1623,324
1615,354
1603,355
1650,328
1639,349
1650,359
1677,324
1691,324
1683,354
1671,355
1711,324
1725,324
1717,354
1705,355
1745,324
1759,324
1751,354
1739,355
1795,326
1776,330
1794,352
1774,356
1820,328
1809,349
1820,359
1842,324
1855,328
1844,350
1853,355
1864,356
1897,326
1878,330
1896,352
1876,356
11,386
25,386
17,416
5,417
45,386
59,386
51,416
39,417
95,388
76,392
94,414
74,418
120,390
109,411
120,421
147,386
161,386
153,416
141,417
197,388
178,392
196,414
176,418
231,388
212,392
230,414
210,418
244,386
257,390
246,412
255,417
266,418
283,386
297,386
289,416
277,417
317,386
331,386
323,416
311,417
358,390
347,411
358,421
385,386
399,386
391,416
379,417
435,388
416,392
434,414
414,418
448,386
461,390
450,412
459,417
470,418
494,390
483,411
494,421
528,390
517,411
528,421
562,390
551,411
562,421
605,388
586,392
604,414
584,418
618,386
631,390
620,412
629,417
640,418
664,390
653,411
664,421
698,390
687,411
698,421
732,390
721,411
732,421
775,388
756,392
774,414
754,418
788,386
801,390
790,412
799,417
810,418
834,390
823,411
834,421
856,386
869,390
858,412
867,417
878,418
895,386
909,386
901,416
889,417
924,386
937,390
926,412
935,417
946,418
979,388
960,392
978,414
958,418
1013,388
994,392
1012,414
992,418
1026,386
1039,390
1028,412
1037,417
1048,418
1072,390
1061,411
1072,421
1106,390
1095,411
1106,421
1128,386
1141,390
1130,412
1139,417
1150,418
1174,390
1163,411
1174,421
1217,388
1198,392
1216,414
1196,418
1230,386
1243,390
1232,412
1241,417
1252,418
1264,386
1277,390
1266,412
1275,417
1286,418
1303,386
1317,386
1309,416
1297,417
1344,390
1333,411
1344,421
1371,386
1385,386
1377,416
1365,417
1405,386
1419,386
1411,416
1399,417
1439,386
1453,386
1445,416
1433,417
1489,388
1470,392
1488,414
1468,418
1523,388
1504,392
1522,414
1502,418
1536,386
1549,390
1538,412
1547,417
1558,418
1582,390
1571,411
1582,421
1625,388
1606,392
1624,414
1604,418
1638,386
1651,390
1640,412
1649,417
1660,418
1672,386
1685,390
1674,412
1683,417
1694,418
1727,388
1708,392
1726,414
1706,418
1761,388
1742,392
1760,414
1740,418
1786,390
1775,411
1786,421
1820,390
1809,411
1820,421
1854,390
1843,411
1854,421
1897,388
1878,392
1896,414
1876,418
18,452
7,473
18,483
45,448
59,448
51,478
39,479
79,448
93,448
85,478
73,479
113,448
127,448
119,478
107,479
154,452
143,473
154,483
188,452
177,473
188,483
210,448
223,452
212,474
221,479
232,480
256,452
245,473
256,483
299,450
280,454
298,476
278,480
312,448
325,452
314,474
323,479
334,480
367,450
348,454
366,476
346,480
401,450
382,454
400,476
380,480
435,450
416,454
434,476
414,480
453,448
467,448
459,478
447,479
487,448
501,448
493,478
481,479
528,452
517,473
528,483
550,448
563,452
552,474
561,479
572,480
584,448
597,452
586,474
595,479
606,480
630,452
619,473
630,483
664,452
653,473
664,483
707,450
688,454
706,476
686,480
720,448
733,452
722,474
731,479
742,480
766,452
755,473
766,483
800,452
789,473
800,483
822,448
835,452
824,474
833,479
844,480
877,450
858,454
876,476
856,480
895,448
909,448
901,478
889,479
924,448
937,452
926,474
935,479
946,480
963,448
977,448
969,478
957,479
1004,452
993,473
1004,483
1031,448
1045,448
1037,478
1025,479
1060,448
1073,452
1062,474
1071,479
1082,480
1106,452
1095,473
1106,483
1140,452
1129,473
1140,483
1162,448
1175,452
1164,474
1173,479
1184,480
1208,452
1197,473
1208,483
1242,452
1231,473
1242,483
1285,450
1266,454
1284,476
1264,480
1319,450
1300,454
1318,476
1298,480
1353,450
1334,454
1352,476
1332,480
1371,448
1385,448
1377,478
1365,479
1400,448
1413,452
1402,474
1411,479
1422,480
1439,448
1453,448
1445,478
1433,479
1480,452
1469,473
1480,483
1523,450
1504,454
1522,476
1502,480
1548,452
1537,473
1548,483
1570,448
1583,452
1572,474
1581,479
1592,480
1616,452
1605,473
1616,483
1659,450
1640,454
1658,476
1638,480
1672,448
1685,452
1674,474
1683,479
1694,480
1727,450
1708,454
1726,476
1706,480
1761,450
1742,454
1760,476
1740,480
1779,448
1793,448
1785,478
1773,479
1808,448
1821,452
1810,474
1819,479
1830,480
1847,448
1861,448
1853,478
1841,479
1888,452
1877,473
1888,483
6,510
19,514
8,536
17,541
28,542
61,512
42,516
60,538
40,542
95,512
76,516
94,538
74,542
108,510
121,514
110,536
119,541
130,542
142,510
155,514
144,536
153,541
164,542
176,510
189,514
178,536
187,541
198,542
222,514
211,535
222,545
256,514
245,535
256,545
299,512
280,516
298,538
278,542
312,510
325,514
314,536
323,541
334,542
358,514
347,535
358,545
392,514
381,535
392,545
426,514
415,535
426,545
453,510
467,510
459,540
447,541
482,510
495,514
484,536
493,541
504,542
521,510
535,510
527,540
515,541
555,510
569,510
561,540
549,541
596,514
585,535
596,545
623,510
637,510
629,540
617,541
673,512
654,516
672,538
652,542
698,514
687,535
698,545
720,510
733,514
722,536
731,541
742,542
759,510
773,510
765,540
753,541
793,510
807,510
799,540
787,541
827,510
841,510
833,540
821,541
868,514
857,535
868,545
890,510
903,514
892,536
901,541
912,542
945,512
926,516
944,538
924,542
979,512
960,516
978,538
958,542
997,510
1011,510
1003,540
991,541
1047,512
1028,516
1046,538
1026,542
1065,510
1079,510
1071,540
1059,541
1115,512
1096,516
1114,538
1094,542
1140,514
1129,535
1140,545
1167,510
1181,510
1173,540
1161,541
1208,514
1197,535
1208,545
1242,514
1231,535
1242,545
1285,512
1266,516
1284,538
1264,542
1298,510
1311,514
1300,536
1309,541
1320,542
1344,514
1333,535
1344,545
1378,514
1367,535
1378,545
1421,512
1402,516
1420,538
1400,542
1439,510
1453,510
1445,540
1433,541
1468,510
1481,514
1470,536
1479,541
1490,542
1502,510
1515,514
1504,536
1513,541
1524,542
1536,510
1549,514
1538,536
1547,541
1558,542
1575,510
1589,510
1581,540
1569,541
1604,510
1617,514
1606,536
1615,541
1626,542
1643,510
1657,510
1649,540
1637,541
1693,512
1674,516
1692,538
1672,542
1706,510
1719,514
1708,536
1717,541
1728,542
1761,512
1742,516
1760,538
1740,542
1786,514
1775,535
1786,545
1829,512
1810,516
1828,538
1808,542
1854,514
1843,535
1854,545
1897,512
1878,516
1896,538
1876,542
6,572
19,576
8,598
17,603
28,604
52,576
41,597
52,607
74,572
87,576
76,598
85,603
96,604
113,572
127,572
119,602
107,603
147,572
161,572
153,602
141,603
176,572
189,576
178,598
187,603
198,604
215,572
229,572
221,602
209,603
249,572
263,572
255,602
243,603
278,572
291,576
280,598
289,603
300,604
333,574
314,578
332,600
312,604
367,574
348,578
366,600
346,604
385,572
399,572
391,602
379,603
419,572
433,572
425,602
413,603
469,574
450,578
468,600
448,604
482,572
495,576
484,598
493,603
504,604
528,576
517,597
528,607
555,572
569,572
561,602
549,603
596,576
585,597
596,607
630,576
619,597
630,607
673,574
654,578
672,600
652,604
686,572
699,576
688,598
697,603
708,604
725,572
739,572
731,602
719,603
775,574
756,578
774,600
754,604
800,576
789,597
800,607
822,572
835,576
824,598
833,603
844,604
861,572
875,572
867,602
855,603
895,572
909,572
901,602
889,603
945,574
926,578
944,600
924,604
970,576
959,597
970,607
997,572
1011,572
1003,602
991,603
1026,572
1039,576
1028,598
1037,603
1048,604
1081,574
1062,578
1080,600
1060,604
1099,572
1113,572
1105,602
1093,603
1133,572
1147,572
1139,602
1127,603
1162,572
1175,576
1164,598
1173,603
1184,604
1196,572
1209,576
1198,598
1207,603
1218,604
1251,574
1232,578
1250,600
1230,604
1269,572
1283,572
1275,602
1263,603
1319,574
1300,578
1318,600
1298,604
1344,576
1333,597
1344,607
1387,574
1368,578
1386,600
1366,604
1405,572
1419,572
1411,602
1399,603
1446,576
1435,597
1446,607
1489,574
1470,578
1488,600
1468,604
1514,576
1503,597
1514,607
1548,576
1537,597
1548,607
1575,572
1589,572
1581,602
1569,603
1625,574
1606,578
1624,600
1604,604
1643,572
1657,572
1649,602
1637,603
1684,576
1673,597
1684,607
1706,572
1719,576
1708,598
1717,603
1728,604
1752,576
1741,597
1752,607
1779,572
1793,572
1785,602
1773,603
1813,572
1827,572
1819,602
1807,603
1847,572
1861,572
1853,602
1841,603
1881,572
1895,572
1887,602
1875,603
6,634
19,638
8,660
17,665
28,666
40,634
53,638
42,660
51,665
62,666
86,638
75,659
86,669
108,634
121,638
110,660
119,665
130,666
154,638
143,659
154,669
176,634
189,638
178,660
187,665
198,666
231,636
212,640
230,662
210,666
265,636
246,640
264,662
244,666
290,638
279,659
290,669
317,634
331,634
323,664
311,665
367,636
348,640
366,662
346,666
392,638
381,659
392,669
414,634
427,638
416,660
425,665
436,666
448,634
461,638
450,660
459,665
470,666
487,634
501,634
493,664
481,665
521,634
535,634
527,664
515,665
571,636
552,640
570,662
550,666
605,636
586,640
604,662
584,666
623,634
637,634
629,664
617,665
664,638
653,659
664,669
698,638
687,659
698,669
725,634
739,634
731,664
719,665
759,634
773,634
765,664
753,665
809,636
790,640
808,662
788,666
822,634
835,638
824,660
833,665
844,666
861,634
875,634
867,664
855,665
902,638
891,659
902,669
929,634
943,634
935,664
923,665
970,638
959,659
970,669
1013,636
994,640
1012,662
992,666
1047,636
1028,640
1046,662
1026,666
1065,634
1079,634
1071,664
1059,665
1099,634
1113,634
1105,664
1093,665
1140,638
1129,659
1140,669
1183,636
1164,640
1182,662
1162,666
1208,638
1197,659
1208,669
1251,636
1232,640
1250,662
1230,666
1269,634
1283,634
1275,664
1263,665
1303,634
1317,634
1309,664
1297,665
1353,636
1334,640
1352,662
1332,666
1366,634
1379,638
1368,660
1377,665
1388,666
1412,638
1401,659
1412,669
1446,638
1435,659
1446,669
1480,638
1469,659
1480,669
1523,636
1504,640
1522,662
1502,666
1541,634
1555,634
1547,664
1535,665
1570,634
1583,638
1572,660
1581,665
1592,666
1616,638
1605,659
1616,669
1650,638
1639,659
1650,669
1684,638
1673,659
1684,669
1706,634
1719,638
1708,660
1717,665
1728,666
1745,634
1759,634
1751,664
1739,665
1774,634
1787,638
1776,660
1785,665
1796,666
1820,638
1809,659
1820,669
1863,636
1844,640
1862,662
1842,666
1881,634
1895,634
1887,664
1875,665
11,696
25,696
17,726
5,727
45,696
59,696
51,726
39,727
79,696
93,696
85,726
73,727
129,698
110,702
128,724
108,728
154,700
143,721
154,731
197,698
178,702
196,724
176,728
231,698
212,702
230,724
210,728
256,700
245,721
256,731
290,700
279,721
290,731
324,700
313,721
324,731
346,696
359,700
348,722
357,727
368,728
385,696
399,696
391,726
379,727
426,700
415,721
426,731
453,696
467,696
459,726
447,727
482,696
495,700
484,722
493,727
504,728
521,696
535,696
527,726
515,727
571,698
552,702
570,724
550,728
589,696
603,696
595,726
583,727
618,696
631,700
620,722
629,727
640,728
673,698
654,702
672,724
652,728
698,700
687,721
698,731
732,700
721,721
732,731
759,696
773,696
765,726
753,727
793,696
807,696
799,726
787,727
834,700
823,721
834,731
856,696
869,700
858,722
867,727
878,728
902,700
891,721
902,731
945,698
926,702
944,724
924,728
979,698
960,702
978,724
958,728
992,696
1005,700
994,722
1003,727
1014,728
1047,698
1028,702
1046,724
1026,728
1065,696
1079,696
1071,726
1059,727
1094,696
1107,700
1096,722
1105,727
1116,728
1149,698
1130,702
1148,724
1128,728
1162,696
1175,700
1164,722
1173,727
1184,728
1196,696
1209,700
1198,722
1207,727
1218,728
1230,696
1243,700
1232,722
1241,727
1252,728
1285,698
1266,702
1284,724
1264,728
1310,700
1299,721
1310,731
1344,700
1333,721
1344,731
1378,700
1367,721
1378,731
1421,698
1402,702
1420,724
1400,728
1455,698
1436,702
1454,724
1434,728
1489,698
1470,702
1488,724
1468,728
1502,696
1515,700
1504,722
1513,727
1524,728
1536,696
1549,700
1538,722
1547,727
1558,728
1575,696
1589,696
1581,726
1569,727
1616,700
1605,721
1616,731
1650,700
1639,721
1650,731
1693,698
1674,702
1692,724
1672,728
1711,696
1725,696
1717,726
1705,727
1740,696
1753,700
1742,722
1751,727
1762,728
1774,696
1787,700
1776,722
1785,727
1796,728
1829,698
1810,702
1828,724
1808,728
1854,700
1843,721
1854,731
1876,696
1889,700
1878,722
1887,727
1898,728
6,758
19,762
8,784
17,789
28,790
45,758
59,758
51,788
39,789
74,758
87,762
76,784
85,789
96,790
108,758
121,762
110,784
119,789
130,790
154,762
143,783
154,793
188,762
177,783
188,793
231,760
212,764
230,786
210,790
244,758
257,762
246,784
255,789
266,790
283,758
297,758
289,788
277,789
333,760
314,764
332,786
312,790
367,760
348,764
366,786
346,790
385,758
399,758
391,788
379,789
419,758
433,758
425,788
413,789
460,762
449,783
460,793
503,760
484,764
502,786
482,790
521,758
535,758
527,788
515,789
555,758
569,758
561,788
549,789
596,762
585,783
596,793
623,758
637,758
629,788
617,789
664,762
653,783
664,793
686,758
699,762
688,784
697,789
708,790
732,762
721,783
732,793
766,762
755,783
766,793
793,758
807,758
799,788
787,789
822,758
835,762
824,784
833,789
844,790
861,758
875,758
867,788
855,789
890,758
903,762
892,784
901,789
912,790
936,762
925,783
936,793
958,758
971,762
960,784
969,789
980,790
997,758
1011,758
1003,788
991,789
1031,758
1045,758
1037,788
1025,789
1081,760
1062,764
1080,786
1060,790
1099,758
1113,758
1105,788
1093,789
1133,758
1147,758
1139,788
1127,789
1162,758
1175,762
1164,784
1173,789
1184,790
1217,760
1198,764
1216,786
1196,790
1251,760
1232,764
1250,786
1230,790
1269,758
1283,758
1275,788
1263,789
1319,760
1300,764
1318,786
1298,790
1332,758
1345,762
1334,784
1343,789
1354,790
1371,758
1385,758
1377,788
1365,789
1405,758
1419,758
1411,788
1399,789
1439,758
1453,758
1445,788
1433,789
1473,758
1487,758
1479,788
1467,789
1502,758
1515,762
1504,784
1513,789
1524,790
1548,762
1537,783
1548,793
1575,758
1589,758
1581,788
1569,789
1625,760
1606,764
1624,786
1604,790
1659,760
1640,764
1658,786
1638,790
1677,758
1691,758
1683,788
1671,789
1706,758
1719,762
1708,784
1717,789
1728,790
1740,758
1753,762
1742,784
1751,789
1762,790
1779,758
1793,758
1785,788
1773,789
1808,758
1821,762
1810,784
1819,789
1830,790
1847,758
1861,758
1853,788
1841,789
1888,762
1877,783
1888,793
6,820
19,824
8,846
17,851
28,852
45,820
59,820
51,850
39,851
95,822
76,826
94,848
74,852
120,824
109,845
120,855
142,820
155,824
144,846
153,851
164,852
188,824
177,845
188,855
210,820
223,824
212,846
221,851
232,852
265,822
246,826
264,848
244,852
278,820
291,824
280,846
289,851
300,852
324,824
313,845
324,855
351,820
365,820
357,850
345,851
380,820
393,824
382,846
391,851
402,852
414,820
427,824
416,846
425,851
436,852
469,822
450,826
468,848
448,852
494,824
483,845
494,855
528,824
517,845
528,855
555,820
569,820
561,850
549,851
605,822
586,826
604,848
584,852
623,820
637,820
629,850
617,851
664,824
653,845
664,855
691,820
705,820
697,850
685,851
741,822
722,826
740,848
720,852
766,824
755,845
766,855
809,822
790,826
808,848
788,852
822,820
835,824
824,846
833,851
844,852
856,820
869,824
858,846
867,851
878,852
911,822
892,826
910,848
890,852
945,822
926,826
944,848
924,852
963,820
977,820
969,850
957,851
1004,824
993,845
1004,855
1047,822
1028,826
1046,848
1026,852
1081,822
1062,826
1080,848
1060,852
1099,820
1113,820
1105,850
1093,851
1128,820
1141,824
1130,846
1139,851
1150,852
1162,820
1175,824
1164,846
1173,851
1184,852
1208,824
1197,845
1208,855
1251,822
1232,826
1250,848
1230,852
1264,820
1277,824
1266,846
1275,851
1286,852
1319,822
1300,826
1318,848
1298,852
1332,820
1345,824
1334,846
1343,851
1354,852
1387,822
1368,826
1386,848
1366,852
1405,820
1419,820
1411,850
1399,851
1455,822
1436,826
1454,848
1434,852
1468,820
1481,824
1470,846
1479,851
1490,852
1502,820
1515,824
1504,846
1513,851
1524,852
1541,820
1555,820
1547,850
1535,851
1582,824
1571,845
1582,855
1604,820
1617,824
1606,846
1615,851
1626,852
1650,824
1639,845
1650,855
1684,824
1673,845
1684,855
1711,820
1725,820
1717,850
1705,851
1752,824
1741,845
1752,855
1786,824
1775,845
1786,855
1820,824
1809,845
1820,855
1854,824
1843,845
1854,855
1888,824
1877,845
1888,855
27,884
8,888
26,910
6,914
61,884
42,888
60,910
40,914
79,882
